sk_cliente,cliente_id_natural,chartmogul_id,external_id,email,nombre_cliente,empresa,pais_codigo,estado_cliente,lead_status,fecha_cliente_desde,mrr,arr,es_cliente_pago,es_activo,es_churn,es_past_due
775,cus_dcfb9c45-cd07-4f7f-a87b-c1617f26af4b,257237936,19813429851,contact@grupohym.com,Grupo HyM,Grupo HyM,,New Lead,New Lead,,0.0,0.0,0,0,0,0
776,cus_61701a51-cf53-4b5b-8ecc-fb969c260bf9,257237938,19813429852,contact@fypsa.com,Fypsa,Fypsa,,New Lead,New Lead,,0.0,0.0,0,0,0,0
777,cus_013b61dc-18c5-4310-a7c2-78d197fc62ab,257237939,19813429853,contact@contekcr.com,Todos los derechos reservados,Todos los derechos reservados,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
778,cus_7945c9f1-b676-47ec-8792-ba530f1bbb0d,257237940,19811285387,contact@anphora.co.cr,Anphora,Anphora,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
779,cus_e900f24b-9ef5-4166-9383-fcc19ce31834,257237942,19813219468,contact@edekocr.com,edekocr.com,edekocr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
780,cus_51401e82-f5f1-4fca-b7e6-d5ff28361604,257237943,19579935753,contact@gmal.com,gmal.comgmal.comgmal.com22,gmal.comgmal.comgmal.com22,,New Lead,New Lead,,0.0,0.0,0,0,0,0
781,cus_afb6d9e6-197b-41b9-8841-4428643ae474,257237944,19813132703,contact@sincroia.com,sincroia.com,sincroia.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
782,cus_d265b002-0592-44b9-a83f-2be42366c858,257237945,19813079423,contact@lyr-ingenieria.com,lyr-ingenieria.com,lyr-ingenieria.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
783,cus_10bd57e2-fc8a-48d3-a58e-dc8daa2ec997,257237946,19811172141,contact@ejeconstructivo.com,ejeconstructivo.com,ejeconstructivo.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
784,cus_58005bc3-8acf-484f-b2d3-9a2798e2ca13,257237947,19813250062,contact@grupoflotec.com,Grupo Flotec,Grupo Flotec,,New Lead,New Lead,,0.0,0.0,0,0,0,0
785,cus_1809c41a-77ec-433a-ac05-f112dcd83fef,257237948,19612256008,contact@mata.archi,Mata Architecture and Partners,Mata Architecture and Partners,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
786,cus_7cc9c5c7-7c2f-466a-aa34-2342b52598b0,257237949,19812541273,contact@constructora-integratec.com,constructora-integratec.com,constructora-integratec.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
787,cus_463bf891-b5bd-4f2c-999b-55c86640d440,257237950,19813194250,contact@aromaitaliano.cr,Aroma Italiano Eco Design,Aroma Italiano Eco Design,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
788,cus_ca866dbf-4bf5-47f1-89a9-7abb66645fec,257237951,19813479453,contact@arquimagenes.com,Arquimagenes Group,Arquimagenes Group,,New Lead,New Lead,,0.0,0.0,0,0,0,0
789,cus_65a7a2a5-08f9-47d4-a0d2-4e56c01c1744,257237953,19813479454,contact@grupovillarco.com,GRUPO Villarco S.A.,GRUPO Villarco S.A.,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
790,cus_dceb9ee4-1e96-40ed-9112-ea9a0c300a57,257237954,19813479455,contact@gavionescodeinsa.com,gavionescodeinsa.com,gavionescodeinsa.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
791,cus_90c085c7-7a8a-41f3-8652-d92cd4298979,257237955,19813479456,contact@constructoracumo.com,constructoracumo.com,constructoracumo.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
792,cus_0768655f-4a68-4c44-b9bf-a9604b3788ab,257237956,19813479457,contact@bacolab.com,bacolab.com,bacolab.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
793,cus_dfa65f0e-05fd-4b3b-a75f-c624db5c5a80,257237957,19813479458,contact@ecotanques.net,ecotanques.net,ecotanques.net,,New Lead,New Lead,,0.0,0.0,0,0,0,0
794,cus_7e72d362-a033-4b32-8fd8-755dee427a82,257237958,19813479459,contact@cerconearquitectos.com,cerconearquitectos.com,cerconearquitectos.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
795,cus_2443fdef-c3e5-4857-8970-b47ead9a1f3a,257237961,19813509206,contact@mpc.co.cr,MPC,MPC,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
796,cus_7c1512bf-4a77-45e3-82a7-de5552ccbcb7,257237962,19813509203,contact@promallascr.com,Promallas,Promallas,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
797,cus_1ad48301-6af4-455e-85f8-a790aacd89b1,257237963,19813509204,contact@desarrolloshjm.com,desarrolloshjm.comdesarrolloshjm.com1,desarrolloshjm.comdesarrolloshjm.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
798,cus_64803cd1-33d4-4a4c-9b3c-c4511e794c9c,257237964,19813509205,contact@riccati.cr,riccati,riccati,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
799,cus_1d9c32d3-6152-42c6-9eaa-adfcbf9a1a67,257237966,19813536331,contact@productosdelnaranjo.com,productosdelnaranjo.com,productosdelnaranjo.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
800,cus_f4168e81-7553-465f-858a-0f18735742a7,257237967,19813536332,contact@atrioconsultores.com,atrioconsultores.com,atrioconsultores.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
801,cus_e0ff4c54-44f9-49ff-85db-a1ad51e054fa,257237968,19813536333,contact@izquierdo.co.cr,Constructora Izquierdo Asociados S.A.,Constructora Izquierdo Asociados S.A.,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
802,cus_7b072a85-ab64-4753-ab06-7a7367be55e2,257237971,19813536334,contact@monarocr.com,monarocr.com,monarocr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
803,cus_533f2f12-5691-436d-9154-522aa5f52efc,257237972,19813536335,contact@bqingenieria.com,BQ Ingenieria,BQ Ingenieria,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
804,cus_5cb10732-4aae-4262-9e85-4250ffccdbc6,257237973,19813536336,contact@rojasarquitectos.com,Rojas Arquitectos & Asociados,Rojas Arquitectos & Asociados,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
805,cus_a360cf1f-001e-4745-84c5-826a9cde8c7e,257237976,19813536338,contact@godelcocr.com,godelcocr.com,godelcocr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
806,cus_bfab6355-78d4-466d-b504-7e9feb76813e,257237977,19813536339,contact@lossuenos.com,Los Sueños Resort & Marina,Los Sueños Resort & Marina,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
807,cus_3057b35b-e0b0-4279-ba93-324424474eb9,257237978,19813536340,contact@topografiasamo.com,topografiasamo.com,topografiasamo.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
808,cus_cba61688-9ca9-40e7-a019-de8bedb94c3a,257237979,19813536341,contact@climatisacr.com,Climatisa,Climatisa,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
809,cus_c1853dab-9183-42cf-a0a1-7c36ce2e1477,257237980,19813536344,contact@viroslavarquitectos.com,viroslavarquitectos.com,viroslavarquitectos.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
810,cus_eb22ca83-e623-4dc5-bf3e-101b1b566c1c,257237981,19813536345,contact@jgmconstrucciones.com,jgmconstrucciones.com,jgmconstrucciones.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
811,cus_b6a36cb6-c57a-4f2d-bcaa-b62a8f692438,257237982,19813579010,contact@diaconarquitectura.com,diaconarquitectura.com,diaconarquitectura.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
812,cus_173e09f5-c9bf-48f5-9523-c15a59202d73,257237983,19813579011,contact@vilaplano.com,Vilaplano Construções,Vilaplano Construções,PT,New Lead,New Lead,,0.0,0.0,0,0,0,0
813,cus_c35bddbd-b46f-47c0-b7f7-da2504d96a96,257237984,19813579012,contact@salper.com,SALPER S.A.,SALPER S.A.,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
814,cus_138ac2ad-b3ef-4689-ad61-67167683a63e,257237986,19813579013,contact@topytur.com,topytur.com,topytur.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
815,cus_86e1a676-6d9a-4d7a-82a1-3d23d07a7e03,257237987,19813579015,contact@cdtconstrucciones.com,cdtconstrucciones.com,cdtconstrucciones.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
816,cus_724405ce-bd48-4ccc-b28f-9d581b489eb9,257237989,19813579014,contact@nautiluscr.com,nautiluscr.com,nautiluscr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
817,cus_86a88ef6-a1c1-4dd4-895b-f6545ae1f5b8,257237990,19813579016,contact@saballosarq.com,Saballos Arquitectos,Saballos Arquitectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
818,cus_9d512033-2667-4df5-a048-a38e84ce67f1,257237991,19971917317,contact@grupochk.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
819,cus_6fb07517-cc22-47e0-88f2-05d8dc05d322,257237992,20171632433,contact@hey.com,HEY,HEY,ES,New Lead,New Lead,,0.0,0.0,0,0,0,0
820,cus_80b08216-effc-4783-afb3-a8485c4e209b,257237993,20171632434,contact@smarterselect.com,SmarterSelect,SmarterSelect,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
821,cus_4db66d22-ee35-4f94-aa1b-cfaf74c4ad12,257237994,20112588664,contact@estructurassa.com,Estructuras S.A.,Estructuras S.A.,,New Lead,New Lead,,0.0,0.0,0,0,0,0
822,cus_390abd13-2334-4deb-8b84-9b4189633aa4,257237995,20195080111,contact@proman.com.sv,proman.com.sv,proman.com.sv,,New Lead,New Lead,,0.0,0.0,0,0,0,0
823,cus_21570f96-6da7-46a0-946b-9f6883c4e95d,257237996,20178404953,contact@logix-sv.com,logix-sv.com,logix-sv.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
824,cus_ecc2572b-ea6e-4dc0-aad9-1d06d3b9f396,257237997,20171679641,contact@totemconstructora.com,Constructora Totem,Constructora Totem,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
825,cus_714d8829-7317-4b61-834c-95ccb367079e,257237999,20212347257,contact@websummit.com,Web Summit,Web Summit,IE,New Lead,New Lead,,0.0,0.0,0,0,0,0
826,cus_80c2eb4b-66ce-441a-926f-1134481f4ca5,257238000,20214146693,contact@equipoamarillo.com,Equipoamarillo.com,Equipoamarillo.com,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
827,cus_37006c48-fdf5-43f0-bba8-c10b24127ecc,257238001,20216002120,contact@spacesenarquiteks.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
828,cus_317ee669-8850-48f4-a877-ed6f1862310e,257238002,20214593435,contact@toolbox.cr,toolbox.cr,toolbox.cr,,New Lead,New Lead,,0.0,0.0,0,0,0,0
829,cus_85d7e537-eb79-4835-96cc-c3e9898fc79e,257238003,20216989705,contact@hospimarket.com,hospimarket.comhospimarket.com1,hospimarket.comhospimarket.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
830,cus_4ef17c91-d45a-426e-a92e-1550ca30bd0a,257238005,20248962985,contact@inova.com.gt,inova.com.gt,inova.com.gt,,New Lead,New Lead,,0.0,0.0,0,0,0,0
831,cus_1bd880d9-2508-49ff-bcf1-248cec7f3f5d,257238008,20249943980,contact@3angular.studio,3angular.studio3ANGULAR1El Salvador,3angular.studio3ANGULAR1El Salvador,SV,New Lead,New Lead,,0.0,0.0,0,0,0,0
832,cus_441d2b1a-bbcb-4f48-badd-5db31b31c2a3,257238010,20253156652,contact@grupoglobal.pro,Grupoglobal,Grupoglobal,,New Lead,New Lead,,0.0,0.0,0,0,0,0
833,cus_5fe674e4-1247-45eb-9a71-515d8a449a8a,257238011,20253335385,contact@constructoravisus.com,constructoravisus.com,constructoravisus.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
834,cus_b4a1fc22-0f47-4380-83fb-2c1e660a86d0,257238012,20281401974,contact@cyrabarca.com,Cyrabarca,Cyrabarca,,New Lead,New Lead,,0.0,0.0,0,0,0,0
835,cus_9790c940-fdf1-41c8-9f88-bdcd2cc37ef9,257238014,20293281871,contact@aircrete.com.mx,Aircrete,Aircrete,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
836,cus_dd8ef6b7-cf13-48dc-ba5e-0f040f5b0c25,257238015,20294084676,contact@qbo3.com,QBO3 Arquitectos Rica,QBO3 Arquitectos Rica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
837,cus_823942c6-03a2-44c2-87e9-eef216b4a799,257238016,20313068693,contact@gamboa.pro,gamboa.pro,gamboa.pro,,New Lead,New Lead,,0.0,0.0,0,0,0,0
838,cus_555421f1-855b-443b-b9b1-ba7b22ae380b,257238019,20313562423,contact@ccss.sa.cr,CCSSdeCostaRica,CCSSdeCostaRica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
839,cus_e5fca727-0421-46dc-a4f6-95efa8e0e255,257238020,20313616919,contact@multilatinca.com,multilatinca.com,multilatinca.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
840,cus_1d2b1545-bebc-4761-9d00-8df4e6a2a53e,257238021,20313728423,contact@cfinversiones.com,cfinversiones.com,cfinversiones.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
841,cus_159a4d6f-48bf-4967-b91f-d2c6497e0843,257238022,20313617293,contact@aquapoolbluecr.com,aquapoolbluecr.com,aquapoolbluecr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
842,cus_7f83f2ad-7c75-4e0c-9999-deece2fe24b6,257238024,20314082321,contact@ciudadluz.cl,Ciudad Luz,Ciudad Luz,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
843,cus_a2fc3cb5-30a9-44d6-8c5d-332051c9e8aa,257238025,20316623361,contact@mavinsoluciones.com,Mavin Soluciones,Mavin Soluciones,,New Lead,New Lead,,0.0,0.0,0,0,0,0
844,cus_3b98fcb0-a0ba-447d-b6da-5abdd08bc1d5,257238026,20316027541,,VIM Instalación,VIM Instalación,,New Lead,New Lead,,0.0,0.0,0,0,0,0
845,cus_31ea7586-8da6-4bc5-9106-abfe834e3f86,257238027,20354827161,contact@assetco.com.ar,Assetco,Assetco,AR,New Lead,New Lead,,0.0,0.0,0,0,0,0
846,cus_f0aa8607-86b3-4102-bc12-e6a29f59b0e1,257238028,20374985497,contact@inein.mx,inein.mxINEIN1Mexico,inein.mxINEIN1Mexico,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
847,cus_fd16f010-948c-414c-ada0-c5f325eb4897,257238029,20343700920,contact@constructoramaco.com,Constructoramaco,Constructoramaco,,New Lead,New Lead,,0.0,0.0,0,0,0,0
848,cus_44cf845e-2f6e-432a-9042-b7218fab1473,257238030,20381987163,contact@grupometalcr.com,Grupo Metal CR,Grupo Metal CR,,New Lead,New Lead,,0.0,0.0,0,0,0,0
849,cus_caab1b6d-462d-4e2f-a758-1b998ec70e4b,257238031,19811411282,contact@tecmasd.com,tecmasd.com,tecmasd.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
850,cus_2f723a13-3eea-4ef4-a207-910ea79e7b4b,257238032,19811453192,contact@dlingenieria.net,dlingenieria.net,dlingenieria.net,,New Lead,New Lead,,0.0,0.0,0,0,0,0
851,cus_dd6f95c1-b469-4ecd-8100-d0da87a31f5c,257238033,19804164918,contact@srcmsa.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
852,cus_ce657a3c-e076-46b0-9bdb-d0cb59282783,257238034,19811453193,contact@dylacr.com,DYLA,DYLA,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
853,cus_2f1f5242-100d-48b9-9263-2df32afc84fa,257238036,19811162115,contact@katiamartenarq.com,Katia Marten Arquitectos S.A.,Katia Marten Arquitectos S.A.,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
854,cus_f13ca91b-1205-4d60-b88b-8afed05e4147,257238037,19813132705,contact@salburgcr.com,Salburgcr,Salburgcr,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
855,cus_c15ed12b-4b1f-43af-aa0f-d9bed77d8ba3,257238038,19812995730,contact@iteccr.com,iteccr.com,iteccr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
856,cus_fe465dfd-d3f3-4c17-8b4e-c41811bcfa70,257238039,19808786812,contact@hbinco.com,hbinco.com,hbinco.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
857,cus_f58cc628-f648-4d43-973c-1e6440fec1ac,257238040,19804112229,contact@studiocrearq.com,Studio Crearq,Studio Crearq,CO,New Lead,New Lead,,0.0,0.0,0,0,0,0
858,cus_a3449ea2-81e9-43e3-81d7-c97d36a7d474,257238041,19811135672,contact@joaristibarascoutcr.com,"World Graphics, S.A.","World Graphics, S.A.",CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
859,cus_1632fedb-9901-4a48-b743-0dfd7ea6e4af,257238042,19544696893,contact@cymecr.com,CYME,CYME,,New Lead,New Lead,,0.0,0.0,0,0,0,0
860,cus_106e3b62-850c-4643-b036-41452fdff82a,257238043,19811262073,contact@wrconsultorescr.com,WR Consultores,WR Consultores,CA,New Lead,New Lead,,0.0,0.0,0,0,0,0
861,cus_b262f4ae-46a7-4c96-8bb0-b91525ef80a1,257238044,19397750576,contact@elecmeza.com,Elecmeza SRL,Elecmeza SRL,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
862,cus_3040e239-9759-46a4-8b8e-0a00247fd1c5,257238045,19810835846,contact@vidriostresamericas.co,vidriostresamericas.co,vidriostresamericas.co,,New Lead,New Lead,,0.0,0.0,0,0,0,0
863,cus_327f35c7-52cb-4839-96d4-e4eee5f171e6,257238046,20564797271,,Constructora la Hacienda,Constructora la Hacienda,,New Lead,New Lead,,0.0,0.0,0,0,0,0
864,cus_590bf7d7-f224-456f-8683-e4a3cbb980b9,257238047,20659917706,contact@moaarquitectura.com,moaarquitectura.com,moaarquitectura.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
865,cus_90781065-bb9b-45a2-ab9b-570728656969,257238048,20675894428,contact@ar-holdings.com,AR Holdings,AR Holdings,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
866,cus_289e3d00-52cb-4816-ac2b-32807889466c,257238049,20681975869,contact@hs-ingenieria.com,HS Ingeniería,HS Ingeniería,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
867,cus_b769ea37-0715-4bda-b89f-afda06221fe7,257238050,20745120175,contact@gosansa.com,Gosan S.A.,Gosan S.A.,,New Lead,New Lead,,0.0,0.0,0,0,0,0
868,cus_a5935acd-7585-4a5e-b987-a327cfbd8165,257238051,20803098404,contact@cheetrack.com,Cheetrack,Cheetrack,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
869,cus_5cf498dc-0e93-44c2-a428-284b6202c3e2,257238052,20789046837,contact@grupoalysa.com,Grupo Alysa,Grupo Alysa,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
870,cus_496ab923-7779-4410-b1fc-7dfa1d635d07,257238053,20813617046,contact@irabazicorp.com,Concasa (Maya Plus),Concasa (Maya Plus),,New Lead,New Lead,,0.0,0.0,0,0,0,0
871,cus_f29ca2c7-2a81-404a-9330-e9cb486ea9e5,257238054,20828063281,contact@construdsign.com,ConstruDsign,ConstruDsign,,New Lead,New Lead,,0.0,0.0,0,0,0,0
872,cus_034ca0be-cc84-462c-9ea0-a816656701ae,257238055,20831637844,contact@grupolauher.com,Grupo Lauher S.A.,Grupo Lauher S.A.,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
873,cus_f43d8176-cb54-44b8-9d11-405a0cdc1ffa,257238059,19812995725,contact@avvconstruccion.com,AVV Ingeniería y Con,AVV Ingeniería y Con,,New Lead,New Lead,,0.0,0.0,0,0,0,0
874,cus_c7329a97-addc-4646-8d5f-46d6337f7097,257238060,20956324695,contact@stealth.cr,Stealth Development & Construction,Stealth Development & Construction,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
875,cus_78e5f0d3-53be-4d26-acf5-b14ec3e97b34,257238066,21030257192,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
876,cus_fea6347c-7a88-4dee-86f4-ed04d128aee8,257238067,21043260816,contact@calderon.cr,calderon.cr,calderon.cr,,New Lead,New Lead,,0.0,0.0,0,0,0,0
877,cus_f7e41b42-9ee5-4ed9-a2fb-ac09dcac81db,257238068,21042977123,contact@abardi.co,abardi.coABARDI1Colombia,abardi.coABARDI1Colombia,CO,New Lead,New Lead,,0.0,0.0,0,0,0,0
878,cus_0b095f84-3f83-4cf8-a9d2-43e67261f0e1,257238072,21045444404,contact@ayassafombella.com,ayassafombella.comAyassa Fombella1Argentina,ayassafombella.comAyassa Fombella1Argentina,AR,New Lead,New Lead,,0.0,0.0,0,0,0,0
879,cus_594c0ca0-976f-447f-b66d-110132c634ad,257238073,21049380365,contact@grupoe4.net,grupoe4.netGrupo E41Guatemala,grupoe4.netGrupo E41Guatemala,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
880,cus_b32b34bb-9c3a-4ef1-a76e-09c3493afb95,257238074,21111863733,contact@saxumcr.com,GRUPO SAXUM,GRUPO SAXUM,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
881,cus_57e7a480-2c48-4453-a0d1-a0bd0ec9ba41,257238075,21112323754,contact@aya.go.cr,Instituto Costarricense de Acueductos y Alcantarillados,Instituto Costarricense de Acueductos y Alcantarillados,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
882,cus_3a8de205-48b9-4ae7-aa20-74fdb192e756,257238076,21112799086,contact@eductrade.com,Eductrade,Eductrade,ES,New Lead,New Lead,,0.0,0.0,0,0,0,0
883,cus_dd3645f4-7e85-4b98-b059-f2d4ca07ac19,257238077,21112882255,contact@adaptivacr.com,Adaptiva,Adaptiva,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
884,cus_96702f57-b6d6-47db-aad7-a5edd66159c1,257238078,21112302511,contact@ice.go.cr,ice.go.crice.go.cr1Costa Rica,ice.go.crice.go.cr1Costa Rica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
885,cus_241be740-3dcf-4b1b-b07d-6df6d697e652,257238079,21077284936,contact@aliaxis-la.com,Aliaxis,Aliaxis,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
886,cus_4775fc11-408c-42b5-9738-5697fb884c84,257238080,21170828805,contact@gamil.com,gamil.comgamil.comgamil.comGamil Design39198343552United States39198343552United States39198343552United States,gamil.comgamil.comgamil.comGamil Design39198343552United States39198343552United States39198343552United States,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
887,cus_aa93b00b-bca4-4973-a1ee-f1196e006d42,257238081,21112940183,contact@dbj-arquitectura.com,dbj-arquitectura,dbj-arquitectura,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
888,cus_0b7e7272-60a5-4815-bf94-e6f485abd4ec,257238082,21182401044,contact@manifesto.cr,Manifesto,Manifesto,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
889,cus_e22a563e-fcbb-47d9-87c5-82823261993f,257238083,21227251013,contact@constructoraelectronet.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
890,cus_42a4929e-57be-45fb-936e-b2c6877993f0,257238084,21225174598,contact@arholdings.com,Arholdings,Arholdings,,New Lead,New Lead,,0.0,0.0,0,0,0,0
891,cus_9311115f-239e-461c-90aa-0da471d30bf1,257238085,21248116027,contact@aeris.cr,Aeris Holding Costa Rica,Aeris Holding Costa Rica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
892,cus_0d2b7f7c-02e9-4ba4-a53f-25304bf36d91,257238086,21276193101,contact@urbanistyka506.com,URBANISTYKA 506,URBANISTYKA 506,,New Lead,New Lead,,0.0,0.0,0,0,0,0
893,cus_ba001976-f671-4b10-948b-8350e01abfd8,257238087,21259910058,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
894,cus_75dcd55d-f29a-4ef4-917a-89262e30b191,257238090,21376175507,contact@chaconamador.com,chaconamador.comchaconamador.comchaconamador.com22,chaconamador.comchaconamador.comchaconamador.com22,,New Lead,New Lead,,0.0,0.0,0,0,0,0
895,cus_7d0bbabc-baa4-4bb2-ab11-25018b0d7325,257238091,21379720596,contact@consultamx.com,consultamx.comConsulta1Mexico,consultamx.comConsulta1Mexico,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
896,cus_86f1a58a-1077-49eb-b6cb-0a254b976eb0,257238092,21383804199,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
897,cus_e6496890-4534-44e8-9f28-98e05cc54ab3,257238093,21414666776,contact@modisa.com.mx,Modisa,Modisa,,New Lead,New Lead,,0.0,0.0,0,0,0,0
898,cus_18ff747c-89dc-447d-9ed4-29f6ffc01e5b,257238094,21416646492,contact@revizto.com,Revizto,Revizto,CH,New Lead,New Lead,,0.0,0.0,0,0,0,0
899,cus_5a47d579-47c0-4142-aae8-4c6bb2953d9d,257238095,21388068793,,1,1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
900,cus_fcdf288f-4b13-48b3-967a-4afd55020310,257238096,21425864299,contact@pricesmart.com,PriceSmart,PriceSmart,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
901,cus_9043fc90-06d0-4705-a544-a82fa7202080,257238098,21460857873,contact@innovacel.cl,Innovacel,Innovacel,,New Lead,New Lead,,0.0,0.0,0,0,0,0
902,cus_039304c6-adb6-4ab6-b08c-859758c86684,257238099,21466836386,contact@emesolchile.com,Emesol,Emesol,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
903,cus_d246e288-1f14-4346-af4b-37570051fcac,257238100,21481346572,contact@sakurahomes.cl,sakurahomes.clSakurahomes1,sakurahomes.clSakurahomes1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
904,cus_91666f88-127b-4f0c-85e8-0e46f160bc41,257238101,21509803297,contact@arkog.cl,arkog.clARKOG1Chile,arkog.clARKOG1Chile,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
905,cus_b03514a8-f3e8-47d2-952d-4339d1a95895,257238103,21544386328,contact@callhippo.co,callhippo.co,callhippo.co,,New Lead,New Lead,,0.0,0.0,0,0,0,0
906,cus_a71515fd-e8d9-4990-a1e7-556c97245d97,257238105,21578623046,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
907,cus_c95f3ffd-7637-4848-8c15-1c5a93266142,257238106,21580442518,contact@lopezhurtado.com.sv,Lopez & Hurtado Constructora,Lopez & Hurtado Constructora,,New Lead,New Lead,,0.0,0.0,0,0,0,0
908,cus_f2f4a29d-93b6-483b-a268-47d113e6fdcc,257238108,20660977802,contact@fabricarte.co.cr,Fabricarte,Fabricarte,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
909,cus_55af2345-2d54-4fd8-b701-cd1839879734,257238110,21614149249,,1,1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
910,cus_705d1b18-1d82-4d7f-9f2b-ce5af17faff7,257238113,21632872345,contact@nomadeconstructora.cl,Nomade,Nomade,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
911,cus_cec7c425-d645-4181-bcfd-e19ff3b9640f,257238114,21638037615,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
912,cus_0cdd7aac-4f1c-4d72-a887-c997fc6aa8d2,257238115,21638460835,contact@fibresa.cl,Fibresa,Fibresa,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
